@relation new

@attribute year numeric
@attribute iso_code {ALB,DZA,AGO,ARG,ARM,AUS,AUT,AZE,BHS,BHR,BGD,BRD,BLR,BEL,BLZ,BEN,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CAF,TCD,CHL,CHN,COL,COD,COG,CRI,CIV,HRV,CYP,CZE,DNK,DOM,ECU,EGY,SLV,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GRC,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LTU,LUX,MKD,MDG,MWI,MYS,MLI,MLT,MRT,MUS,MEX,MDA,MNG,MNE,MAR,MOZ,MMR,NAM,NPL,NLD,NZL,NIC,NER,NGA,NOR,OMN,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROU,RUS,RWA,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TTO,TUN,TUR,UGA,UKR,ARE,GBR,USA,URY,VEN,VNM,YEM,ZMB,ZWE}
@attribute rank numeric
@attribute government_consumption numeric
@attribute transfers numeric
@attribute gov_enterprises numeric
@attribute top_marg_tax_rate numeric
@attribute size_government numeric
@attribute judicial_independence numeric
@attribute impartial_courts numeric
@attribute protection_property_rights numeric
@attribute military_interference numeric
@attribute integrity_legal_system numeric
@attribute legal_enforcement_contracts numeric
@attribute restrictions_sale_real_property numeric
@attribute reliability_police numeric
@attribute business_costs_crime numeric
@attribute gender_adjustment numeric
@attribute property_rights numeric
@attribute money_growth numeric
@attribute std_inflation numeric
@attribute inflation numeric
@attribute freedom_own_foreign_currency numeric
@attribute sound_money numeric
@attribute tariffs numeric
@attribute regulatory_trade_barriers numeric
@attribute black_market numeric
@attribute control_movement_capital_ppl numeric
@attribute trade numeric
@attribute credit_market_reg numeric
@attribute labor_market_reg numeric
@attribute business_reg numeric
@attribute regulation numeric
@attribute freedom numeric

@data
2016,GIN,137,9.638642,?,6,4,6.546214,2.5,2.7616,5.883838,0.833333,4.166667,5.386551,6.242904,1.969697,4.076923,0.717949,3.227979,9.416953,8.988583,8.37404,1,7.944894,7.4058,3.134835,6.584022,3.182432,5.076772,10,5.14893,5.477345,6.875425,0
2016,GNB,154,7.632353,?,0,6.5,4.710784,?,3.2,?,3.333333,4.166667,3.298685,7.284925,?,?,0.794872,3.820135,6.734919,7.699895,9.66114,0,6.023988,7.4534,4.327838,10,1.158995,5.735058,7.54211,3.462647,6.880349,5.961702,0
2016,GUY,119,5.273529,?,6,6.5,5.92451,3.858248,4.119587,4.534601,6.666667,2.5,4.445418,7.637463,2.985697,4.381482,0.923077,4.394141,9.79441,8.671484,9.8524,1,8.329573,6.4684,3.838339,10,5.344559,6.412825,6.333333,7.172132,5.920869,6.475445,1
2016,HTI,104,8.805882,9.916894,7,8,8.430694,2.371795,2.376531,2.789855,0,2.5,3.8819,2.731892,3.435374,3.633333,0.897436,2.500471,7.921583,8.709535,7.2334,1,7.216129,7.008,6.224253,10,6.784086,7.504085,8.24,7.93937,4.479478,6.886282,1
2016,HND,70,7.129412,10,8,9,8.532353,2.765333,2.923703,4.616055,4.166667,2.5,2.861204,7.578268,2.582917,2.159979,0.923077,3.43527,8.47969,9.239409,9.455508,2,9.293652,8.413422,4.830847,10,5.625966,7.217559,9.425146,5.129003,5.919402,6.824517,1
2016,HKG,1,7.917647,9.436172,7,10,8.588455,8.520599,7.498803,8.62963,8.333333,8.333333,6.129146,6.949194,8.869731,7.984496,1,7.916474,9.145594,9.607263,9.523,2,9.568964,9.997778,8.836085,10,8.462013,9.323969,10,9.372956,8.946527,9.439828,1
2016,HUN,59,3.270588,5.2914,4,7,4.890497,3.592558,2.721947,3.840788,10,6.666667,4.993679,8.025707,5.799365,7.632653,1,5.919263,9.341477,9.580796,9.91986,2,9.710533,8.266133,7.596593,10,5.952098,7.953706,9.694131,6.871812,6.332062,7.632668,1
2016,ISL,59,2.347059,7.95788,8,3.5,5.451235,7.95402,6.783352,8.173316,10,10,6.775095,8.750492,8.943262,8.214601,1,8.399349,9.224812,9.335315,9.66106,0,7.055297,7.323156,7.005181,10,4.318506,7.161711,8.333333,7.671092,8.024134,8.00952,1
2016,IND,96,6.9,8.977771,7,8,7.719443,5.600236,5.73953,5.599526,6.666667,7.5,3.116401,6.237166,5.934369,5.641181,0.783784,5.156629,9.778043,9.009294,9.0118,1,8.199784,6.291644,3.942885,10,2.056242,5.572693,6.549084,6.366091,6.57697,6.497382,1
2016,IDN,65,7.623529,9.12023,7,7.5,7.81094,5.60998,4.970558,6.03097,4.166667,4.166667,3.154432,6.750078,5.491021,5.276792,0.926829,4.883138,9.878062,9.560353,9.295,2,9.683354,7.937333,4.856198,10,5.194912,6.997111,8.074055,4.629366,6.584826,6.429415,1
2016,IRN,130,5.514706,7.989101,4,10,6.875952,4.379497,3.83604,4.744957,7.5,6.666667,5.625799,7.899555,5.587872,5.731089,0.585366,4.577434,8.809328,4.996015,9.92,2,8.431336,4.066667,2.620992,10,1.680916,4.592144,6.405751,4.841267,5.763464,5.670161,1
2016,IRQ,152,4.005882,7.986878,0,9,5.24819,?,3,?,0,2.5,4.838303,7.162485,?,?,0.585366,2.774515,6.3049,4.442081,8.2862,2,7.258295,9.733333,0.45858,9.612468,1.15385,5.239558,7.122456,6.46994,5.833445,6.47528,0
2016,IRL,5,3.735294,7.01315,10,4.5,6.312111,8.809976,5.323138,8.293746,10,10,3.931481,8.582896,7.99303,6.554349,1,7.720957,7.825452,9.195889,10,2,9.255335,8.266133,7.94817,10,8.182522,8.599206,9.175694,7.924837,8.297209,8.465914,1
2016,ISR,38,3.276471,6.733058,10,5,6.252382,8.431177,5.642482,7.585438,4.166667,8.333333,3.46274,5.740858,6.804162,6.714253,0.948718,6.158069,8.235198,9.47337,9.8912,2,9.399942,8.518267,6.672072,10,7.657547,8.211972,9.581153,5.416959,7.235173,7.411095,1
2016,ITA,54,4.835294,3.456202,10,3.5,5.447874,5.016026,1.987938,5.041962,10,6.666667,3.596415,8.251283,5.767509,5.055024,1,5.709203,7.959196,9.820279,9.97534,2,9.438704,8.266133,8.165522,10,6.570847,8.250626,9.555466,6.773605,6.12878,7.48595,1
2016,JAM,62,7.344118,8.377777,7,7,7.430474,6.401914,4.077673,5.980086,10,3.333333,3.269386,6.438444,4.565119,2.870404,0.945946,5.074201,5.396578,9.442277,9.5302,2,8.592264,5.055111,6.194085,10,6.19021,6.859852,9.555612,7.95969,6.360731,7.958678,1
2016,JPN,41,4.070588,4.070483,7,3,4.535268,8.386195,6.415284,8.449327,8.333333,8.333333,6.329709,7.847785,8.605214,7.379617,0.948718,7.586987,8.639289,9.482666,9.97668,2,9.524659,7.669778,7.288256,10,5.025322,7.495839,8.691893,8.099232,7.799874,8.197,1
2016,JOR,42,7.047471,7.799966,8,7.5,7.586859,6.592277,5.075327,6.51598,7.5,6.666667,3.730499,6.720312,8.246834,6.497413,0.487805,4.756455,9.351501,9.278309,9.8426,2,9.618102,7.105244,5.965925,10,7.245812,7.579245,8.720432,7.674679,6.920874,7.771995,1
2016,KAZ,69,6.502941,8.551374,6,9,7.513579,4.394829,4.183243,5.15017,8.333333,5.833333,6.33941,9.900982,5.198336,6.912615,0.74359,5.448355,8.934769,8.172617,7.098,2,8.551346,7.775556,5.304186,10,3.012096,6.522959,8.529629,7.212836,6.87185,7.538105,1
2016,KEN,61,7.470588,9.814191,6,8,7.821195,5.389724,4.75883,5.966264,6.666667,3.333333,4.420377,6.874879,5.11894,3.45933,0.923077,4.913285,8.907283,9.228693,8.7405,2,9.219119,6.7424,5.435536,10,4.564244,6.685545,8.08967,7.721986,6.281799,7.364485,1
2016,KOR,35,4.770588,7.03513,10,5.5,6.826429,4.656667,4.433333,6.560833,6.666667,8.333333,7.507404,8.219627,7.120833,6.3225,0.923077,6.391154,8.909139,9.721391,9.806,2,9.609132,5.595556,7.47599,10,7.206282,7.569457,9.316576,4.821981,7.591027,7.243194,1
2016,KWT,90,1.052941,6.896331,7,10,6.237318,6.028138,4.866458,6.037734,8.333333,6.666667,5.068859,9.174171,6.659853,6.743341,0.487179,4.922445,9.357262,4.6498,9.362,2,8.342266,8.778133,4.447949,10,4.135558,6.84041,10,6.576805,5.71547,7.430758,1
2016,KGZ,77,6.667647,7.149458,6,8.5,7.079276,3.52362,3.311098,4.201662,4,?,4.518922,9.86811,4.098533,5.561543,0.74359,4.259098,8.640167,8.881935,9.9158,2,9.359475,8.133244,6.231933,10,4.910687,7.318966,8.456656,5.582525,5.882275,6.640485,1
2016,LAO,81,6.523529,9.836922,6,9,7.840113,4.719755,4.621006,4.829062,7.6,?,5.205943,8.669629,5.459108,6.393104,1,5.937201,6.10219,8.543205,9.6982,1,7.335899,8.198222,3.543067,10,5.5803,6.830397,9.126884,4.85249,5.790725,6.590033,1
2016,LVA,23,5.094118,7.019055,8,6.5,6.653293,4.374067,2.662995,5.061287,8.333333,8.333333,5.526467,9.03074,5.433932,7.014983,1,6.196793,7.845656,9.474564,9.97318,2,9.32335,8.266133,8.053666,10,7.080756,8.350139,8.428404,7.557667,6.997222,7.661098,1
2016,LBN,74,7.547059,8.126968,10,9,8.668507,3.421974,2.920127,5.302694,3.333333,6.666667,3.159426,7.41803,4.094397,4.50657,0.74359,3.954386,9.985386,8.955434,9.8372,2,9.694505,7.826311,4.146228,10,5.290418,6.815739,5,7.527764,4.948147,5.825304,1
2016,LSO,114,2.635294,8.893185,0,8,4.88212,4.592649,4.117255,4.417497,6,?,3.927906,6.524772,7.540193,8.963398,0.891892,5.449083,9.30444,8.37327,8.6782,1,7.838977,4.7008,6.790449,10,3.852129,6.335844,9.666667,6.572392,5.868247,7.369102,1
2016,LBR,100,8.811765,8.644689,4,8,7.364113,3.846914,3.946575,4.6135,5,3.333333,2.873356,4.632218,4.275361,5.161048,1,4.186923,9.678481,9.537137,8.23322,2,9.362209,7.138311,2.276791,10,5.337046,6.188037,4.5,6.237878,6.350347,5.696075,1
2016,LBY,161,0,?,?,9.5,4.75,3.398277,2.332075,3.278082,5,6.666667,3.623948,?,1.672884,2.451828,0.804878,3.206339,7.001157,1.058436,4.58,2,5.659898,?,4.882105,7.372263,2.036957,4.763775,6.666667,6.277288,2.959459,5.301138,0
2016,LTU,13,5.567647,6.365568,10,7,7.233304,5.357533,3.685847,5.57071,8.333333,6.666667,6.242192,9.670884,6.206574,6.761916,1,6.499517,7.960775,9.581574,9.819,2,9.340337,8.266133,7.66339,10,6.837311,8.191708,9.845729,6.578804,7.682396,8.035643,1
2016,LUX,25,1.305882,3.871542,7,4.5,4.169356,8.640107,7.243424,8.855674,10,10,7.456059,6.179187,8.69281,8.090271,1,8.350837,7.969856,9.331965,9.94018,2,9.3105,8.266133,8.351192,10,6.618798,8.309031,9.333333,6.326613,7.952823,7.870923,1
2016,MKD,68,6.058824,4.554431,6,8.5,6.278314,3.456874,3.741428,5.116836,5.8,?,3.936617,8.381147,6.626016,5.695884,0.897436,5.070281,8.550252,9.023243,9.9522,1,8.131424,8.241867,7.690579,10,5.892386,7.956208,9.591333,7.242333,7.771677,8.201781,1
2016,MDG,126,8.4,9.907357,4,8.5,7.701839,2.279503,2.768928,3.568185,1.666667,4.166667,2.958422,5.118804,3.08587,3.799471,0.707317,2.789805,8.286047,9.626867,8.6692,1,7.895528,6.850711,4.594232,10,5.373545,6.704622,7.390516,4.502367,5.610474,5.834452,1
2016,MWI,139,6.864706,9.367905,2,6,6.058153,5.151239,3.667396,4.826704,5.833333,4.166667,2.332019,8.170015,4.663662,4.420007,0.945946,4.673626,7.616662,8.620484,5.6586,1,6.723936,7.402311,5.387847,6.639712,4.877728,6.0769,4.666667,6.860814,5.751542,5.759674,0
2016,MYS,79,6.279412,8.171941,4,9,6.862838,6.091441,6.472617,7.265198,8.333333,6.666667,4.99526,8.603821,7.435615,6.34805,0.666667,5.76037,4.072238,9.522497,9.57448,0,5.792304,7.356,6.974869,10,5.817573,7.537111,9.640579,8.011395,8.216399,8.622791,1
2016,MLI,143,6.926471,9.847864,0,3,4.943584,3.901501,4.001642,4.370672,4.166667,5,2.632466,5.803227,3.841991,3.817808,0.658537,3.458599,9.93664,9.240315,9.63992,0,7.204219,7.601067,4.8393,10,5.059598,6.874991,8.704534,5.044408,5.845014,6.531319,0
2016,MLT,17,4.126471,6.542941,6,7,5.917353,5.640565,4.513603,6.878979,10,8.333333,5.352373,5.311781,6.269021,7.546589,1,6.649583,8.156198,9.884055,9.8846,2,9.481213,8.266133,8.167248,10,7.251705,8.421272,9.825992,8.021397,6.653696,8.167028,1
2016,MRT,136,3.988235,?,6,6,5.329412,3.087763,1.958992,2.60735,4.6,?,6.266497,7.561866,5.254525,5.67541,0.609756,3.723809,9.283909,8.41212,9.7028,1,8.099707,7.384,3.752492,10,2.621299,5.939448,8.506225,5.900475,5.731173,6.712624,0
2016,MUS,8,6.679412,8.361441,6,9,7.510213,6.584231,5.684402,6.483833,8.8,?,5.034199,9.481486,5.970763,6.778549,0.974359,6.764334,8.932861,9.622268,9.7954,2,9.587632,9.410222,7.247986,10,7.042986,8.425298,9.300323,6.355424,7.586976,7.747574,1
2016,MEX,82,7.308824,6.354223,10,8,7.915762,3.17239,2.984526,4.957497,5,2.5,5.889593,7.425927,2.407978,2.806613,1,4.127169,8.493418,9.497161,9.4358,1,8.106595,7.964444,5.785477,10,5.28845,7.259593,9.34154,5.580268,6.407296,7.109701,1
2016,MDA,95,6.473529,6.524018,6,7,6.499387,1.832149,2.353257,3.839514,6.666667,6.666667,4.318054,9.534472,3.997173,6.236872,0.717949,4.337327,9.042937,9.166549,8.724,1,7.983371,8.689511,7.097618,10,4.048331,7.458865,9.517987,5.217966,5.980311,6.905421,1
2016,MNG,48,5.370588,7.628007,10,9,7.999649,3.283282,3.766873,4.416393,8.333333,6.666667,5.786718,9.111264,5.314077,6.74012,0.871795,5.554939,9.39227,8.269679,9.8892,2,9.387787,8.901333,3.795451,10,4.424347,6.780283,8.43862,6.650569,6.6857,7.258297,1
2016,MNE,72,5.779412,?,8,7,6.926471,4.31878,4.038124,5.005173,6.7,?,4.795719,7.644077,4.882882,5.886982,0.820513,4.923547,8.815265,9.310226,9.9458,1,8.267823,8.252667,7.530528,10,6.861922,8.161279,6.666667,7.428856,6.719858,6.93846,1
2016,MAR,115,4.429412,7.294093,8,4,5.930876,4.587027,4.249395,6.161757,6.666667,6.666667,5.010885,7.480465,7.606957,6.934609,0.756098,5.401408,9.667345,9.526399,9.67294,0,7.216671,6.783111,5.973438,10,4.96863,6.931295,7.808957,4.233942,7.0099,6.350933,1
2016,MOZ,149,3.438235,9.022196,6,6,6.115108,3.146251,2.748396,4.492998,6.666667,5,0,7.567603,3.040829,3.991112,0.948718,3.968224,7.374261,8.476635,8.0068,0,5.964424,7.9436,5.473883,10,2.151149,6.392158,6.333333,3.132589,5.784656,5.083526,0
2016,MMR,151,2.891176,?,7,9,6.297059,2.696954,2.733534,3.40961,3.333333,5,1.870796,7.045849,3.095484,3.939206,0.926829,3.545876,7.848683,9.466555,8.60706,0,6.480575,5.397333,2.932546,10,1.540364,4.967561,5.891333,5.591607,5.939363,5.807435,0
2016,NAM,113,4.294118,6.844743,4,6,5.284715,7.128893,5.867875,7.036505,10,8.333333,4.822627,4.481025,5.509706,4.757372,1,6.437482,7.663695,8.243828,8.65762,0,6.141286,5.616089,5.581626,10,4.224343,6.355515,8.816342,8.188992,6.266152,7.757162,1
2016,NPL,102,8.232353,9.434414,7,7,7.916692,5.020823,3.715533,5.357684,3.8,?,3.371598,8.308791,5.286063,5.26087,0.837838,4.608535,8.0958,9.40445,8.242,0,6.435562,5.982311,5.916471,10,4.641384,6.635042,9.333333,5.820258,6.000594,7.051395,1
2016,NLD,18,1.217647,3.514909,8,3,3.933139,9.075863,7.249953,8.684293,10,10,5.138719,7.947613,8.554676,6.791224,1,8.16026,8.292201,9.785343,9.93668,2,9.503556,8.266133,8.48435,10,7.877864,8.657087,9.11612,7.445073,8.256771,8.272655,1
2016,NZL,3,4.620588,6.286829,8,7,6.476854,9.514132,7.478661,8.844601,10,9.166667,7.184062,9.94823,9.070974,7.230198,1,8.71528,8.83274,9.205322,9.783424,2,9.455372,9.127556,8.224098,10,7.19223,8.635971,10,8.827766,8.651581,9.159782,1
2016,NIC,54,8.961765,10,7,6,7.990441,0.968992,1.811997,4.094203,4.166667,5.833333,5.143385,7.298087,5.296296,6.444445,0.95122,4.450667,8.094951,9.011717,9.29602,2,9.100672,8.459956,5.594409,10,7.215393,7.817439,9.453488,6.027601,5.5256,7.002229,1
2016,NER,131,6.538235,9.839237,6,5,6.844368,?,4.3,?,3.333333,3.333333,4.02793,7.201904,?,?,0.648649,3.659423,8.782581,9.318791,9.96586,0,7.016808,6.134239,4.371021,10,1.435559,5.485205,9.126628,4.261926,7.786493,7.058349,1
2016,NGA,118,9.477238,9.867494,2,7,7.086183,4.375132,3.0384,4.627563,3.333333,3.333333,4.475158,5.246375,3.262872,3.444682,0.846154,3.603779,8.9616,9.021117,6.8608,1,7.460879,7.2412,3.14708,8.446115,4.782539,5.904233,8.656035,8.948,5.09047,7.564835,1
2016,NOR,25,1.526471,4.954059,7,4.5,4.495133,9.27011,6.899097,8.61149,10,10,6.848529,9.121524,9.154445,8.199859,1,8.678339,9.61494,9.09217,9.29,2,9.499277,6.226667,7.788105,10,6.336454,7.587806,10,5.13482,8.065446,7.733422,1
2016,OMN,89,0,8.13486,0,10,4.533715,6.091323,5.576374,7.4148,8.333333,8.333333,5.040358,8.054056,8.759259,8.800881,0.609756,5.938544,9.478238,5.90034,9.7798,2,8.789594,8.027556,6.823846,10,5.9789,7.707575,6.980842,6.212445,7.298674,6.830654,1
2016,PAK,132,8.126471,9.219278,6,8,7.836437,4.380961,3.962908,4.334803,2.5,5,3.754394,5.562326,3.780828,3.5607,0.692308,3.4633,8.187106,8.936358,9.2496,0,6.593266,7.133111,4.01263,10,2.16163,5.826843,8.085289,4.913771,5.873803,6.290954,1
2016,PAN,27,6.397059,8.555858,8,6.5,7.363229,2.973926,3.247446,6.373821,8.333333,5,2.691072,8.78586,5.748341,5.263662,0.948718,5.241777,9.668703,9.267718,9.8508,2,9.696805,7.895848,7.658044,10,9.233427,8.69683,9.11126,5.054959,6.541995,6.902738,1
2016,PNG,122,4.523198,7.66485,8,5,6.297012,4.269308,4.1,4.115102,7.5,5,1.010608,6.929956,3.069189,3.043415,0.897436,4.115072,9.207815,7.559905,8.66526,0,6.358245,7.254311,4.595101,10,6.933272,7.195671,8.077683,7.987882,5.744827,7.270131,1
2016,PRY,76,7.388235,8.85024,8,8.5,8.184619,1.824971,2.309366,4.456479,2.5,3.333333,4.074724,8.538955,2.833952,4.696212,1,3.840888,9.042455,8.905644,9.18264,2,9.282685,7.961867,5.553457,10,5.610726,7.281512,8.558596,4.179869,5.696262,6.144909,1
2016,PER,44,6.758824,9.659719,6,5.5,6.979636,3.367999,2.5785,4.485447,7.5,5,5.084941,8.773509,2.629039,3.471375,1,4.765646,9.905326,9.631965,9.28086,2,9.704538,9.173956,5.734338,10,7.996049,8.226086,9.293634,6.93163,6.240787,7.488683,1
2016,PHL,49,7.9,9.095368,10,7,8.498842,4.264619,3.230035,5.441059,4.166667,4.166667,3.116401,7.925068,3.976094,4.299092,0.897436,4.278265,8.605311,9.43858,9.64666,2,9.422638,7.747867,5.374414,10,5.386802,7.127271,9.332073,6.794623,5.982804,7.369833,1
2016,POL,54,4.888235,5.609294,8,4,5.624382,3.704773,2.919246,5.112249,10,7.5,4.123415,9.277712,5.143006,6.419946,0.846154,5.55901,9.083964,9.629691,9.878066,2,9.64793,8.266133,7.951522,10,5.43597,7.913406,8.829155,7.14167,6.787933,7.586253,1
2016,PRT,36,5.420588,4.719199,10,2.5,5.659947,6.527755,3.022829,6.152746,10,8.333333,5.297117,7.581509,7.851491,8.045332,1,6.979124,7.926291,9.598599,9.878522,2,9.350853,8.266133,8.756809,10,6.483007,8.376487,8.403559,5.869857,7.280512,7.184643,1
2016,QAT,38,0,9.613648,?,10,6.537883,7.171346,7.252929,7.65855,6.666667,8.333333,4.85643,9.655697,8.861652,9.022358,0.615385,6.235291,9.745661,5.548586,9.4249,2,8.679787,8.436311,7.3079,10,4.850373,7.648646,10,6.469661,8.540735,8.336799,1
2016,ROU,20,6.308824,7.025734,7,7,6.833639,4.795879,3.018834,5.640152,8.333333,5.833333,5.038345,9.237416,5.646742,6.819166,1,6.040356,8.203501,9.469986,9.6924,2,9.341472,8.266133,8.01057,10,7.489309,8.441503,9.78878,7.370154,6.171203,7.776713,1
2016,RUS,87,4.120588,5.229296,10,7.5,6.712471,4.197311,3.915076,4.320523,6.666667,5,6.922299,9.688568,4.606659,5.912368,0.74359,4.962399,8.626469,9.197752,8.59006,2,9.10357,6.937956,5.718176,10,4.698155,6.838571,7.907104,5.513907,6.1829,6.534637,1
2016,RWA,40,6.908824,9.459158,0,6.5,5.716995,7.614717,7.012629,7.454309,6.1,?,3.731258,9.834834,8.709509,8.295481,0.95122,7.164968,9.251792,9.276083,8.855,2,9.345719,7.049644,5.357441,10,5.653024,7.015027,7.739761,8.519242,8.230928,8.16331,1
2016,SAU,103,0.7,?,?,10,5.35,6.995114,5.685184,6.753232,8.333333,8.333333,4.460256,9.971651,8.146473,7.309027,0.414634,5.186018,9.694364,7.093263,9.2953,2,9.020732,7.5724,3.78212,10,2.247889,5.900602,7.281304,6.91039,7.226814,7.139503,1
2016,SEN,125,6.591176,9.730965,6,5,6.830535,4.502585,5.104113,5.452573,4.166667,5,2.78829,6.377695,6.689991,5.403493,0.682927,4.252701,9.333597,9.628902,9.83306,0,7.19889,7.3744,5.50041,10,3.785341,6.665038,9.191888,3.567838,5.699178,6.152968,1
2016,SRB,84,6.444118,3.689298,8,7.5,6.408354,3.046193,2.730669,3.926936,6.666667,5.833333,3.199946,8.682725,4.832206,5.594917,1,4.945955,8.508404,9.30529,9.7756,1,8.147324,8.315022,7.379285,10,4.712717,7.601756,8.129176,6.894198,6.440132,7.154502,1
2016,SYC,58,0,7.307388,8,10,6.326847,5.035461,4.450355,5.70922,8.2,?,4.064277,7.075347,5.851064,5.567376,0.974359,5.670494,7.732407,8.478046,9.7969,2,9.001838,8.185422,5.684544,9.026217,8.142617,7.7597,8,7.358246,6.808914,7.389053,1
2016,SLE,144,8.570588,10,4,5.5,7.017647,3.206716,3.295635,4.284386,4.166667,5.833333,4.183307,5.391561,4.040298,4.535149,0.846154,3.993544,7.815151,7.135547,7.8234,1,6.943524,7.919111,3.973698,10,2.336269,6.057269,3.666667,5.154918,5.336729,4.719438,0
2016,SGP,2,4.823529,8.854174,8,10,7.919426,7.79173,7.391491,8.92731,8.333333,8.333333,7.661021,8.961691,9.241013,8.364574,0.974359,8.227099,9.711728,9.435688,9.8995,2,9.761729,10,8.680011,10,8.484696,9.291177,10,7.669194,9.2726,8.980598,1
2016,SVK,53,4.05,4.809322,8,5.5,5.589831,2.979008,2.011313,5.225345,10,6.666667,3.140706,9.688163,4.247195,6.333305,1,5.587967,8.257662,9.721346,9.896,2,9.468752,8.266133,7.858526,10,7.003463,8.282031,9.591355,6.979695,6.156334,7.575794,1
2016,SVN,71,4.120588,4.986511,8,2,4.776775,4.530378,3.145587,5.631731,9.166667,7.5,4.228332,8.407065,7.115565,7.705591,0.948718,6.217592,8.209171,9.875552,9.98868,2,9.518351,8.266133,8.002853,10,5.267134,7.88403,7.913212,6.082033,6.540445,6.84523,1
2016,ZAF,94,4.185294,7.990043,8,4,6.043834,6.517227,5.447422,5.858711,8.333333,3.333333,3.925506,7.067112,3.598786,2.59078,1,5.185801,8.893684,9.699269,8.7348,1,8.081938,7.437333,4.65135,10,5.021162,6.777461,9.166821,6.515087,5.822924,7.168277,1
2016,ESP,30,4.517647,4.560501,10,5,6.019537,5.268002,3.935999,6.084128,8.333333,8.333333,5.575965,7.758621,8.712314,7.229547,1,6.803471,8.16499,9.831322,9.9596,2,9.488978,8.266133,8.073264,10,5.861166,8.050141,9.323396,6.168681,6.787759,7.426612,1
2016,LKA,106,8.452941,9.091304,7,8.5,8.261061,4.863712,3.804042,5.23999,5,5.833333,3.614643,7.359712,5.17,5.853353,0.897436,4.926881,8.039273,8.737118,9.2026,0,6.494748,5.911956,5.852216,10,1.799977,5.891037,7.579924,6.42599,6.647377,6.88443,1
2016,SDN,153,9.823529,?,10,8.5,9.441176,?,3.5,?,0,4.166667,3.796927,8.937459,?,?,0.463415,2.98552,7.268192,3.405168,6.449935,1,5.530824,7.072,0.91716,0,3.519403,2.877141,6.744687,4.712647,6.369432,5.942255,0
2016,SUR,116,4.85,8.584783,10,5,7.108696,4.231635,5.3,5.564619,5,5,2.745758,4.627291,8.00948,7.078947,0.974359,5.216446,9.467712,4.512391,0,2,5.995026,7.479289,6.69608,10,4.643449,7.204704,6.322,7.471359,5.008238,6.267199,1
2016,SWZ,108,4.994118,9.875389,0,7,5.467377,4.285714,3.75,4.652778,5.1,?,1.591294,7.269266,7.430556,7.133334,0.692308,4.359061,7.98141,9.508402,8.432,1,7.730453,4.680533,7.873188,10,5.508323,7.015511,8.776,7.770853,6.635456,7.727436,1
2016,SWE,43,0.841176,4.641235,8,1,3.620603,8.535522,6.743047,8.272355,9.166667,10,4.9774,8.454247,7.233298,6.964761,1,7.816366,7.72632,9.840765,9.80316,2,9.342561,8.266133,8.38681,10,6.13997,8.198229,9.899788,6.866279,7.924397,8.230155,1
2016,CHE,4,6.4,6.302265,10,7,7.425566,9.191307,7.759735,9.234495,10,8.333333,5.162788,9.598999,9.269528,7.925752,1,8.497326,9.921561,9.853986,9.9132,2,9.922187,6.215556,8.141465,10,6.190848,7.636967,9.310579,7.845246,8.269915,8.475247,1
2016,SYR,157,6.819651,8.96703,2,7,6.19667,3.104365,3.2,5.855556,3.333333,7.5,3.219695,4.092837,5.952674,6.109003,0.463415,3.444509,9.478306,0,1,2,5.119577,5.231556,4.031755,8.585209,1.801776,4.912574,5.585419,5.846806,4.901109,5.444445,0
2016,TWN,12,5.558824,9.265678,8,6,7.206125,5.753462,4.52224,7.648681,6.666667,8.333333,5.509127,7.886393,7.614915,7.017659,1,6.772497,9.490799,9.657538,9.72,2,9.717084,7.711427,7.59705,10,5.610362,7.72971,9.081199,7.075176,7.946848,8.034408,1
2016,TJK,92,8.541205,9.063488,0,8.5,6.526173,5.740432,5.425497,5.756879,4,?,5.67456,8.300623,6.37037,6.462453,0.717949,5.124943,8.208029,8.31843,8.7992,2,8.831415,8.502756,4.337133,10,2.609283,6.362293,8.175652,5.746971,6.385047,6.769223,1
2016,TZA,79,6.364706,9.894345,7,6,7.314763,4.742653,4.715268,5.142761,6.666667,8.333333,5.71449,7.024453,5.627782,5.123466,0.918919,5.659838,9.923925,8.995829,8.96594,1,8.221423,7.026,2.806977,10,4.992258,6.206309,9.421909,6.512974,5.692047,7.208977,1
2016,THA,84,4.347059,9.223524,6,7,6.642646,5.129782,4.431942,5.15353,3.333333,4.166667,6.272471,7.468113,5.08601,5.18674,0.846154,4.741394,9.835597,9.750453,9.96234,1,8.637098,6.959111,6.782771,10,4.692085,7.108492,9.333333,4.717368,7.249522,7.100074,1
2016,TLS,101,0,7.477157,7,10,6.119289,3.850188,3.21653,2.997393,5.7,?,0,?,4.292972,4.733811,1,3.541556,7.464398,7.456269,9.75588,2,8.669137,9.555556,4.667024,?,6.901727,7.041436,9.5,6.690521,6.014213,7.401578,1
